Price,Close,High,Low,Open,Volume
Ticker,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI
Datetime,,,,,
2025-04-16 11:00:00+00:00,21176.880859375,21176.880859375,21128.33984375,21135.83984375,0
2025-04-16 12:00:00+00:00,21164.919921875,21225.76953125,21136.7109375,21176.849609375,0
2025-04-16 13:00:00+00:00,21137.470703125,21196.08984375,21105.810546875,21165.880859375,0
2025-04-16 14:00:00+00:00,21204.2890625,21204.2890625,21126.279296875,21136.9609375,0
2025-04-16 15:00:00+00:00,21313.919921875,21315.849609375,21201.900390625,21202.7890625,0
2025-04-17 07:00:00+00:00,21245.669921875,21436.66015625,21239.119140625,21433.55078125,0
2025-04-17 08:00:00+00:00,21229.869140625,21269.869140625,21194.9609375,21245.740234375,0
2025-04-17 09:00:00+00:00,21262.099609375,21283.9296875,21203.830078125,21229.869140625,0
2025-04-17 10:00:00+00:00,21171.359375,21269.4296875,21142.259765625,21254.0703125,0
2025-04-17 11:00:00+00:00,21178.939453125,21193.5,21143.189453125,21171.220703125,0
2025-04-17 12:00:00+00:00,21197.5,21289.580078125,21162.189453125,21180.369140625,0
2025-04-17 13:00:00+00:00,21216.109375,21232.939453125,21156.919921875,21197.80078125,0
2025-04-17 14:00:00+00:00,21150.310546875,21248.580078125,21149.3203125,21217.349609375,0
2025-04-17 15:00:00+00:00,21196.359375,21228.7890625,21149.25,21149.990234375,0
